Date,Temperature,Humidity,WindSpeed,Visibility
24/01/2015,1.183333333,0.92,3.4615,9.5473
25/01/2015,2.177777778,0.85,12.6063,11.1251
26/01/2015,2.15,0.85,9.7083,9.8049
27/01/2015,2.016666667,0.86,8.1305,9.4024
28/01/2015,1.088888889,0.92,8.0661,10.948
29/01/2015,1.177777778,0.92,15.4077,10.8997
30/01/2015,2.205555556,0.86,10.7548,10.3684
31/01/2015,1.172222222,0.91,14.1358,10.8353
1/02/2015,0.127777778,0.91,20.0928,4.4436
2/02/2015,-0.477777778,0.91,20.0767,4.2182
3/02/2015,-1.988888889,0.8,26.1142,11.0768
4/02/2015,-2.588888889,0.71,26.1786,11.27
5/02/2015,-4.416666667,0.75,27.4666,10.5455
6/02/2015,-5.983333333,0.69,33.2304,11.27
7/02/2015,-7.044444444,0.74,30.3968,11.2056
8/02/2015,-6.966666667,0.74,33.488,11.0285
9/02/2015,-7.205555556,0.67,25.7117,11.2056
10/02/2015,-8.316666667,0.69,28.336,15.8263
11/02/2015,-9.716666667,0.66,32.6025,14.9569
12/02/2015,-10.51666667,0.69,28.5775,15.8263
13/02/2015,-11.53333333,0.65,31.5721,15.8746
14/02/2015,-11.58333333,0.74,9.3219,14.9569
15/02/2015,-11.55555556,0.63,28.2394,15.8746
16/02/2015,-12.11111111,0.65,25.6312,15.8746
17/02/2015,-12.55,0.63,23.5704,15.0052
18/02/2015,-12.64444444,0.6,23.8119,8.1949
19/02/2015,-12.66666667,0.68,20.9783,11.27
20/02/2015,-12.73333333,0.63,24.15,11.0768
21/02/2015,-12.71111111,0.48,22.6044,11.27
22/02/2015,-12.68888889,0.55,23.828,11.2056
23/02/2015,-12.57777778,0.63,19.4488,11.3988
24/02/2015,-12.63888889,0.69,14.8442,11.27
25/02/2015,-12.10555556,0.65,15.7136,11.27
26/02/2015,-11.12222222,0.67,13.9587,11.0607
27/02/2015,-10.04444444,0.67,13.2664,11.27
28/02/2015,-10,0.67,12.8317,11.27
1/03/2015,-10.04444444,0.72,12.1716,11.0285
2/03/2015,-10.02222222,0.73,12.6546,11.2056
3/03/2015,-10.11666667,0.73,11.0607,11.2056
4/03/2015,-10.95,0.79,8.7906,9.982
5/03/2015,-11.13888889,0.8,4.6046,9.982
6/03/2015,-10.18888889,0.73,11.0446,15.8263
7/03/2015,-10.62777778,0.77,6.4561,14.9569
8/03/2015,-11.21111111,0.76,6.6171,15.8263
9/03/2015,-11.23333333,0.76,11.0607,15.8263
10/03/2015,-12.7,0.86,3.4293,9.8693
11/03/2015,-12.31666667,0.8,6.7781,15.8263
12/03/2015,-12.80555556,0.76,6.1341,15.8263
13/03/2015,-13.01666667,0.78,5.4257,14.9569
14/03/2015,-13.4,0.8,6.5044,15.8263
15/03/2015,-13.93333333,0.83,4.7978,9.982
16/03/2015,-14.03333333,0.83,7.5992,9.982
17/03/2015,-12.88888889,0.83,5.152,9.982
18/03/2015,-11.20555556,0.74,7.889,9.982
19/03/2015,-9.988888889,0.74,2.6404,9.6278
20/03/2015,-7.872222222,0.67,2.8497,11.2056
21/03/2015,-7.244444444,0.67,4.1377,11.2056
22/03/2015,-7.227777778,0.67,9.1609,11.0285
23/03/2015,-7.127777778,0.67,4.5563,11.2056
24/03/2015,-7.172222222,0.64,3.2683,11.2056
25/03/2015,-7.805555556,0.69,7.0196,9.982
26/03/2015,-8.938888889,0.77,0.5957,9.982
27/03/2015,-10.07222222,0.84,2.6726,9.982
28/03/2015,-11.06111111,0.86,3.1073,9.982
29/03/2015,-11.22222222,0.87,7.728,9.9015
30/03/2015,-11.31111111,0.84,3.1878,9.9015
31/03/2015,-11.86666667,0.86,1.8354,9.5473
1/04/2015,-12.4,0.87,3.22,9.8532
2/04/2015,-12.42222222,0.87,3.22,9.8532
3/04/2015,-11.1,0.82,9.0965,9.4829
4/04/2015,-13,0.87,3.1234,9.8049
5/04/2015,-13,0.87,3.0751,9.8049
6/04/2015,-13.57777778,0.87,2.4311,9.4829
7/04/2015,-14.06666667,0.9,3.0429,7.9695
8/04/2015,-14.08888889,0.91,1.61,7.9051
9/04/2015,-14.02222222,0.91,2.9302,3.5742
10/04/2015,-12.49444444,0.87,3.22,3.4615
11/04/2015,-9.022222222,0.84,0,1.932
12/04/2015,-7.85,0.78,2.8014,3.8479
13/04/2015,-7.172222222,0.79,5.1681,4.991
14/04/2015,-7.083333333,0.66,1.7227,5.1359
15/04/2015,-5.927777778,0.61,1.7227,8.4203
16/04/2015,-4.95,0.57,3.6064,11.2056
17/04/2015,-5.994444444,0.61,9.2897,11.2056
18/04/2015,-6.938888889,0.66,7.4543,11.0285
19/04/2015,-7.733333333,0.7,5.0071,9.982
20/04/2015,-7.822222222,0.7,3.6869,9.9015
21/04/2015,-8.872222222,0.78,7.2128,9.9015
22/04/2015,-9,0.78,7.7441,9.9015
23/04/2015,-9.505555556,0.8,6.1663,9.9015
24/04/2015,-10.55555556,0.85,6.1663,9.5151
25/04/2015,-10.65,0.84,3.3488,9.8049
26/04/2015,-10.18333333,0.84,10.7387,9.8049
27/04/2015,-10.37222222,0.82,3.3005,14.7154
28/04/2015,-10.73888889,0.81,6.2629,9.8049
29/04/2015,-10.73888889,0.81,10.5777,9.7566
30/04/2015,-10.87222222,0.78,6.2307,9.7566
1/05/2015,-11.32222222,0.8,9.1126,9.7083
2/05/2015,-12.31666667,0.81,4.8461,9.7083
3/05/2015,-12.37777778,0.81,10.3362,9.3219
4/05/2015,-10.20555556,0.74,7.9856,9.6761
5/05/2015,-8.911111111,0.73,11.2539,9.6761
6/05/2015,-7.3,0.68,10.1108,9.7888
7/05/2015,-6.044444444,0.59,14.4417,9.9015
8/05/2015,-4.911111111,0.57,12.9122,9.982
9/05/2015,-3.844444444,0.52,10.465,9.982
10/05/2015,-2.783333333,0.53,15.9551,9.982
11/05/2015,-2.783333333,0.53,12.7995,9.982
12/05/2015,-3.877777778,0.56,10.948,9.9015
13/05/2015,-5.144444444,0.58,11.0124,9.8049
14/05/2015,-6.227777778,0.68,9.66,9.8049
15/05/2015,-6.416666667,0.7,9.177,9.7888
16/05/2015,-7.45,0.75,10.8675,9.7083
17/05/2015,-8.055555556,0.75,6.4561,15.5526
18/05/2015,-8.944444444,0.78,5.8765,14.7154
19/05/2015,-9.166666667,0.81,3.5259,15.5526
20/05/2015,-9.627777778,0.84,6.2146,15.5526
21/05/2015,-8.927777778,0.84,6.2951,9.7566
22/05/2015,-11.20555556,0.87,3.542,11.7047
23/05/2015,-11.73888889,0.87,6.3917,11.6725
24/05/2015,-11.31666667,0.87,5.9409,9.7083
25/05/2015,-12.80555556,0.83,4.8461,9.6761
26/05/2015,-12.85,0.83,3.7674,9.6761
27/05/2015,-13.54444444,0.9,1.4168,4.8783
28/05/2015,-11.25,0.87,3.1073,3.5259
29/05/2015,-6.388888889,0.64,5.0554,6.0214
30/05/2015,-4.333333333,0.55,7.9695,8.1788
31/05/2015,-2.938888889,0.54,7.9212,9.7566
1/06/2015,-1.3,0.44,13.7333,9.8049
2/06/2015,-0.366666667,0.4,12.3004,9.9015
3/06/2015,-0.161111111,0.4,12.719,9.9015
4/06/2015,-1.183333333,0.47,9.8532,9.9015
5/06/2015,-2.122222222,0.54,5.4096,9.9015
6/06/2015,-3.016666667,0.55,3.6386,9.8049
7/06/2015,-4.05,0.63,8.0822,9.8049
8/06/2015,-5.088888889,0.68,5.1198,9.4829
9/06/2015,-6.227777778,0.69,3.4132,9.8049
10/06/2015,-6.344444444,0.72,6.5205,11.8013
11/06/2015,-6.661111111,0.76,6.4561,11.5276
12/06/2015,-7.361111111,0.8,6.4883,11.753
13/06/2015,-7.916666667,0.84,3.1878,11.753
14/06/2015,-1.883333333,0.77,3.7352,7.8246
15/06/2015,-8.983333333,0.88,3.4776,9.7083
16/06/2015,-10.00555556,0.88,2.5438,9.7083
17/06/2015,-9.388888889,0.87,2.9785,9.4024
18/06/2015,-10.05,0.84,4.9266,7.8729
19/06/2015,-10.05,0.84,7.9534,6.0214
20/06/2015,-10.07222222,0.85,4.7817,3.3488
21/06/2015,-7.983333333,0.84,0.3381,3.0107
22/06/2015,-6.161111111,0.74,4.7656,4.3953
23/06/2015,-3.088888889,0.69,7.4704,5.6833
24/06/2015,-1.3,0.6,6.762,7.889
25/06/2015,-1.183333333,0.6,5.1842,7.9051
26/06/2015,-0.1,0.57,9.2575,7.728
27/06/2015,-0.027777778,0.56,8.0983,9.8049
28/06/2015,-0.005555556,0.58,9.7244,9.8049
29/06/2015,0.111111111,0.57,9.0643,9.2897
30/06/2015,0.022222222,0.58,3.2522,10.9802
1/07/2015,-0.05,0.59,4.7978,9.7566
2/07/2015,-0.05,0.64,2.2218,9.4346
3/07/2015,-1.161111111,0.75,6.0858,9.7405
4/07/2015,-0.627777778,0.75,3.5098,9.7083
5/07/2015,-0.538888889,0.69,6.0697,9.4024
6/07/2015,-0.627777778,0.75,6.1985,9.7083
7/07/2015,-0.627777778,0.75,3.3166,9.7083
8/07/2015,-0.494444444,0.75,10.1752,6.3434
9/07/2015,-0.627777778,0.75,6.5205,7.8729
10/07/2015,-0.65,0.75,6.3434,7.8729
11/07/2015,-0.661111111,0.77,4.5563,6.9391
12/07/2015,-0.738888889,0.78,3.3488,6.0214
13/07/2015,-1.311111111,0.81,7.9695,6.0214
14/07/2015,-2.111111111,0.8,7.5187,8.1466
15/07/2015,-1.377777778,0.81,8.9033,7.8246
16/07/2015,0.888888889,0.69,5.2647,7.8729
17/07/2015,2.611111111,0.58,7.9212,8.2271
18/07/2015,3.788888889,0.45,9.5312,9.9015
19/07/2015,3.883333333,0.48,9.5956,9.9015
20/07/2015,5.166666667,0.42,10.5294,9.9015
21/07/2015,4.944444444,0.48,12.4936,9.9015
22/07/2015,4.9,0.48,10.9802,9.9337
23/07/2015,3.105555556,0.58,10.7387,9.9015
24/07/2015,1.15,0.69,11.2539,8.0017
25/07/2015,0.016666667,0.68,13.8299,8.0017
26/07/2015,-0.916666667,0.69,9.4185,8.3076
27/07/2015,-2.15,0.74,11.0768,8.0017
28/07/2015,-2.172222222,0.77,6.6171,6.1663
29/07/2015,-2.633333333,0.8,10.3845,8.3076
30/07/2015,-2.261111111,0.84,6.4561,5.0876
31/07/2015,1.694444444,0.92,20.2216,4.4919
1/08/2015,1.733333333,0.95,5.0876,8.05
2/08/2015,1.666666667,0.92,16.9855,4.4919
3/08/2015,1.666666667,0.92,16.9533,4.4919
4/08/2015,1.716666667,0.92,11.4632,5.2647
5/08/2015,2.2,0.86,12.3487,4.9105
6/08/2015,2.2,0.86,11.0124,4.9105
7/08/2015,2.205555556,0.87,8.4364,8.1466
8/08/2015,2.2,0.92,5.0393,10.8997
9/08/2015,2.222222222,0.86,8.0983,10.948
10/08/2015,2.788888889,0.84,7.6958,11.2056
11/08/2015,2.777777778,0.89,5.0554,11.1251
12/08/2015,2.85,0.89,9.0643,11.1251
13/08/2015,2.9,0.89,7.2128,11.3183
14/08/2015,2.85,0.89,9.5151,11.1251
15/08/2015,2.827777778,0.89,7.7119,10.948
16/08/2015,2.844444444,0.89,8.8872,10.8031
17/08/2015,2.777777778,0.89,9.4507,10.8997
18/08/2015,2.244444444,0.92,3.0268,10.8997
19/08/2015,2.355555556,0.92,1.7388,10.6743
20/08/2015,2.244444444,0.92,2.6887,10.7709
21/08/2015,2.244444444,0.92,4.7656,9.5795
22/08/2015,2.255555556,0.92,3.2361,9.6278
23/08/2015,2.2,0.89,6.3273,9.5795
24/08/2015,-0.733333333,0.75,10.9158,5.0393
25/08/2015,-0.605555556,0.91,4.5402,6.5366
26/08/2015,-1.288888889,0.78,11.4149,6.118
27/08/2015,-1.311111111,0.78,10.3523,6.118
28/08/2015,-1.261111111,0.74,6.3595,6.4883
29/08/2015,-1.177777778,0.7,7.4543,6.118
30/08/2015,-1.155555556,0.75,9.2414,6.118
31/08/2015,-1.722222222,0.76,9.7727,6.2951
1/09/2015,-1.2,0.76,10.3684,7.9051
2/09/2015,-0.066666667,0.7,7.5348,7.9695
3/09/2015,0.033333333,0.7,4.4275,8.3398
4/09/2015,1.044444444,0.65,2.898,8.05
5/09/2015,1.116666667,0.7,1.2558,8.05
6/09/2015,1.15,0.69,1.9964,8.3398
7/09/2015,1.133333333,0.75,4.1377,7.9695
8/09/2015,1.133333333,0.76,4.1538,7.8246
9/09/2015,1.144444444,0.77,7.0679,7.5992
10/09/2015,0.094444444,0.85,1.4329,5.957
11/09/2015,0.094444444,0.85,4.4919,5.957
12/09/2015,0.061111111,0.86,3.3327,6.1985
13/09/2015,0.072222222,0.85,5.0554,5.957
14/09/2015,0.05,0.85,3.5581,5.957
15/09/2015,-0.016666667,0.87,5.3291,6.1824
16/09/2015,-0.066666667,0.89,6.6171,5.9248
17/09/2015,-0.066666667,0.89,3.6708,5.9248
18/09/2015,-2.005555556,0.89,5.0071,4.8461
19/09/2015,-0.022222222,0.89,6.6171,5.9248
20/09/2015,-0.022222222,0.89,3.703,5.9248
21/09/2015,-0.005555556,0.9,5.8926,6.1824
22/09/2015,-0.138888889,0.92,8.1144,5.9248
23/09/2015,-0.183333333,0.92,2.0608,5.9087
24/09/2015,-0.227777778,0.93,4.7495,4.6046
25/09/2015,-0.211111111,0.92,11.2056,3.4615
26/09/2015,-1.227777778,0.92,11.1573,3.059
27/09/2015,-1.144444444,0.89,11.5759,3.2844
28/09/2015,-1.205555556,0.88,10.8675,3.1073
29/09/2015,-2.222222222,0.88,17.1787,3.1073
30/09/2015,-2.05,0.88,15.134,3.2683
1/10/2015,-2.177777778,0.88,15.5043,4.025
2/10/2015,-2.177777778,0.88,8.8711,4.9427
3/10/2015,-2.1,0.86,9.1287,4.4114
4/10/2015,-2.2,0.87,9.0482,4.9427
5/10/2015,-2.266666667,0.88,10.5777,6.0214
6/10/2015,-2.305555556,0.88,12.7351,5.5384
7/10/2015,-2.4,0.88,4.6046,6.0214
8/10/2015,-1.933333333,0.85,3.22,6.0214
9/10/2015,-1.922222222,0.86,5.4901,6.1341
10/10/2015,-2.077777778,0.82,6.1502,6.0214
11/10/2015,2.2,0.89,3.6386,9.5795
12/10/2015,1.7,0.92,17.6617,9.9015
13/10/2015,1.716666667,0.96,6.2951,5.8604
14/10/2015,1.716666667,0.96,3.22,5.8604
15/10/2015,1.716666667,0.95,3.3649,6.4883
16/10/2015,2.2,0.92,2.9141,4.8139
17/10/2015,2.2,0.92,7.7441,4.8139
18/10/2015,2.138888889,0.92,3.1878,5.1842
19/10/2015,2.177777778,0.92,3.381,3.8801
20/10/2015,2.2,0.92,8.855,4.83
21/10/2015,2.266666667,0.86,10.7226,8.1788
22/10/2015,2.25,0.92,12.2038,11.1251
23/10/2015,2.777777778,0.89,15.8263,11.1251
24/10/2015,2.283333333,0.86,15.2789,10.948
25/10/2015,2.316666667,0.84,11.5276,8.05
26/10/2015,2.8,0.89,16.0034,8.05
27/10/2015,2.811111111,0.89,15.4238,7.9856
28/10/2015,2.755555556,0.89,17.2431,11.1251
29/10/2015,2.755555556,0.89,17.4363,11.1251
30/10/2015,2.738888889,0.89,16.8406,10.5938
31/10/2015,2.733333333,0.89,17.3719,11.1251
1/11/2015,2.222222222,0.92,17.5651,9.8532
2/11/2015,2.233333333,0.9,16.8245,9.8371
3/11/2015,1.666666667,0.92,17.388,9.8049
4/11/2015,1.666666667,0.92,17.388,9.9015
5/11/2015,2.633333333,0.96,2.6887,2.4794
6/11/2015,1.688888889,0.92,20.5275,6.1985
7/11/2015,1.161111111,0.95,11.3022,4.2021
8/11/2015,1.216666667,0.96,10.9802,4.0572
9/11/2015,1.161111111,0.99,12.7351,4.2021
10/11/2015,1.161111111,0.99,11.1251,3.6064
11/11/2015,2.138888889,0.93,9.3219,2.8819
12/11/2015,2.177777778,0.92,11.1412,2.6887
13/11/2015,2.222222222,0.99,12.8961,3.2844
14/11/2015,2.694444444,0.96,11.7691,3.6064
15/11/2015,2.755555556,0.96,12.6546,4.2021
16/11/2015,3.844444444,0.92,8.0822,4.669
17/11/2015,3.833333333,0.93,5.313,5.8765
18/11/2015,3.866666667,0.99,9.5312,6.1985
19/11/2015,3.866666667,0.92,9.66,6.1985
20/11/2015,3.883333333,0.93,7.5992,4.8461
21/11/2015,3.866666667,0.92,8.05,6.1985
22/11/2015,3.938888889,0.92,7.9373,6.1985
23/11/2015,3.838888889,0.93,7.245,5.7477
24/11/2015,2.827777778,1,8.1305,4.2021
25/11/2015,3.288888889,0.96,3.3488,4.2021
26/11/2015,2.727777778,0.93,3.3166,3.2361
27/11/2015,2.294444444,0.96,5.6189,2.2057
28/11/2015,1.805555556,0.99,4.8139,2.2057
29/11/2015,2.272222222,0.96,5.957,0.483
30/11/2015,2.827777778,0.96,2.7048,1.7549
1/12/2015,2.827777778,0.96,2.4311,1.7549
2/12/2015,2.772222222,0.96,2.576,2.0769
3/12/2015,2.755555556,0.96,0.5152,2.737
4/12/2015,2.755555556,0.96,2.5921,2.737
5/12/2015,2.761111111,0.96,3.0268,2.1574
6/12/2015,2.733333333,0.96,8.4203,2.5921
7/12/2015,2.733333333,0.96,6.8908,3.22
8/12/2015,2.7,0.95,6.8747,4.347
9/12/2015,2.272222222,0.92,8.9838,5.9731
10/12/2015,2.272222222,0.92,4.347,5.9731
11/12/2015,2.316666667,0.93,3.059,7.6475
12/12/2015,2.805555556,0.89,4.8622,7.8729
13/12/2015,2.755555556,0.9,9.177,6.0214
14/12/2015,2.305555556,0.93,7.9212,6.0858
15/12/2015,2.222222222,0.92,7.7441,5.8604
16/12/2015,2.222222222,1,9.4507,5.8604
17/12/2015,2.255555556,0.93,8.9516,6.4722
18/12/2015,2.222222222,1,8.1305,5.8604
19/12/2015,2.222222222,0.96,6.4722,5.8604
20/12/2015,2.733333333,0.93,6.4239,6.118
21/12/2015,2.733333333,0.92,3.6547,5.8926
22/12/2015,2.733333333,0.96,6.3434,5.8926
23/12/2015,0.294444444,0.96,5.0715,5.5706
24/12/2015,1.644444444,1,3.5742,0.2415
25/12/2015,0.527777778,1,8.4525,0.2898
26/12/2015,1.177777778,0.99,3.0268,1.0143
27/12/2015,1.083333333,0.92,4.0089,0.2898
28/12/2015,1.083333333,0.92,3.6225,0.4508
29/12/2015,1.05,0.99,7.084,0.9177
30/12/2015,2.127777778,0.92,7.0357,0.3864
31/12/2015,1.155555556,0.99,11.4632,4.2021
1/01/2016,1.188888889,0.99,11.2217,4.4275
2/01/2016,2.222222222,0.92,9.982,3.8962
3/01/2016,2.244444444,0.86,10.3684,3.8962
4/01/2016,2.227777778,0.92,10.2879,5.2325
5/01/2016,2.266666667,0.85,12.3326,7.1323
6/01/2016,1.711111111,0.89,6.118,8.05
7/01/2016,1.238888889,0.86,9.016,7.728
8/01/2016,0.088888889,0.92,5.2325,7.9051
9/01/2016,0.116666667,0.92,5.4901,2.0769
10/01/2016,-0.727777778,0.92,5.0876,8.2271
11/01/2016,-1.016666667,0.99,5.1198,6.0697
12/01/2016,-0.533333333,0.92,3.5903,7.9051
13/01/2016,-0.033333333,0.93,3.6064,8.2271
14/01/2016,-0.044444444,0.92,3.6547,7.8729
15/01/2016,-0.044444444,0.96,3.703,8.05
16/01/2016,-4.094444444,0.96,6.1824,6.6976
17/01/2016,-0.65,0.96,6.7781,5.2164
18/01/2016,-1.161111111,0.96,6.6654,4.2987
19/01/2016,-1.95,0.96,5.7477,4.6851
20/01/2016,-2.861111111,0.96,3.8318,3.2844
21/01/2016,-2.811111111,0.92,2.576,3.2844
22/01/2016,-3.477777778,0.93,2.3184,5.0393
23/01/2016,-3.755555556,0.99,3.7674,4.669
24/01/2016,-1.161111111,0.92,1.8193,6.2951
25/01/2016,0.044444444,0.85,4.8944,11.0285
26/01/2016,2.083333333,0.73,0.6118,9.982
27/01/2016,2.683333333,0.76,1.2397,11.2056
28/01/2016,2.305555556,0.78,7.8729,11.0285
29/01/2016,2.288888889,0.72,8.1466,11.2056
30/01/2016,2.238888889,0.72,11.0446,11.2056
31/01/2016,1.194444444,0.71,7.6958,9.982
1/02/2016,-1.138888889,0.82,5.1198,9.9015
2/02/2016,-1.183333333,0.82,9.2253,9.9015
3/02/2016,-2.061111111,0.88,7.3577,9.9015
4/02/2016,-2.222222222,0.88,7.7602,9.8049
5/02/2016,-2.755555556,0.86,6.1985,15.6492
6/02/2016,-2.316666667,0.88,3.3005,14.7959
7/02/2016,-3.866666667,0.92,3.0912,9.8049
8/02/2016,-4.933333333,0.96,6.2951,9.8049
9/02/2016,-1.277777778,0.81,3.542,9.982
10/02/2016,-4.488888889,0.95,3.2039,6.118
11/02/2016,-4.555555556,0.92,6.2307,7.9695
12/02/2016,-5.094444444,0.96,3.4132,6.4883
13/02/2016,-5.138888889,0.92,4.6207,6.118
14/02/2016,-6.205555556,0.92,9.0643,7.9695
15/02/2016,-6.044444444,0.92,3.3649,6.6976
16/02/2016,-5.138888889,0.92,8.05,6.1985
17/02/2016,-2.883333333,0.85,1.5295,8.05
18/02/2016,-1.205555556,0.76,4.0411,8.05
19/02/2016,0.05,0.69,4.4919,9.982
20/02/2016,1.211111111,0.64,9.3541,9.982
21/02/2016,2.25,0.51,8.8067,9.982
22/02/2016,2.294444444,0.45,7.8246,9.982
23/02/2016,2.294444444,0.59,7.6797,9.982
24/02/2016,1.25,0.62,6.8586,9.982
25/02/2016,-0.072222222,0.69,3.1717,9.982
26/02/2016,-1.155555556,0.81,2.9946,9.982
27/02/2016,-1.222222222,0.87,7.2611,9.982
28/02/2016,-1.222222222,0.88,0.1288,9.982
29/02/2016,-0.688888889,0.84,3.3166,9.982
1/03/2016,-1.111111111,0.83,4.7817,9.982
2/03/2016,-1.277777778,0.82,5.9248,9.982
3/03/2016,17.77777778,0.9,10.8353,14.9569
4/03/2016,16.68888889,0.93,3.4937,14.9569
5/03/2016,17.21666667,0.96,9.0965,15.0052
6/03/2016,15.65,0.96,6.4239,12.0428
7/03/2016,15.62777778,0.96,11.2056,12.0428
8/03/2016,16.22222222,0.93,10.8514,10.0303
9/03/2016,17.22222222,0.93,10.8353,10.0464
10/03/2016,17.25,0.9,6.1985,11.9784
11/03/2016,18.02222222,0.89,7.889,9.9015
12/03/2016,17.96666667,0.96,7.7441,11.27
13/03/2016,17.96666667,0.96,7.567,11.27
14/03/2016,20.03333333,0.86,12.719,11.0768
15/03/2016,20.09444444,0.86,12.1072,11.27
16/03/2016,19.1,0.89,8.3559,11.27
17/03/2016,20.26666667,0.83,7.6636,11.4471
18/03/2016,22.20555556,0.76,3.8962,11.27
19/03/2016,22.2,0.74,7.245,11.27
20/03/2016,22.16666667,0.76,4.508,11.4471
21/03/2016,22.2,0.76,4.0411,11.27
22/03/2016,22.06666667,0.77,6.6493,11.27
23/03/2016,21,0.87,3.3327,11.4471
24/03/2016,19.95555556,0.87,2.7853,11.27
25/03/2016,19.4,0.93,3.6225,14.9569
26/03/2016,19.77777778,0.9,9.6439,14.2163
27/03/2016,16.71666667,0.93,6.1502,15.8263
28/03/2016,17.17777778,0.9,3.22,15.7297
29/03/2016,17.61111111,0.93,2.9946,14.168
30/03/2016,15.09444444,0.96,3.22,14.9086
31/03/2016,14.00555556,0.96,3.22,14.9086
1/04/2016,14.2,0.95,3.1395,7.8729
2/04/2016,16.09444444,1,0.1288,6.9391
3/04/2016,21.90555556,0.77,0,9.8049
4/04/2016,22.54444444,0.72,1.4329,9.982
5/04/2016,25.97222222,0.51,4.6046,9.982
6/04/2016,27.15555556,0.45,4.6529,9.982
7/04/2016,27.73333333,0.49,6.8264,10.3523
8/04/2016,28.86666667,0.41,10.6099,9.982
9/04/2016,29.90555556,0.38,12.0106,9.982
10/04/2016,30.80555556,0.36,10.4167,10.3523
11/04/2016,31.06666667,0.36,12.4292,9.982
12/04/2016,32.03333333,0.34,13.7494,9.982
13/04/2016,30.86111111,0.36,11.4632,10.3523
14/04/2016,30.92777778,0.35,12.0428,9.982
15/04/2016,28.91111111,0.44,9.2414,9.982
16/04/2016,26.33888889,0.57,8.1949,10.3523
17/04/2016,22.87222222,0.73,4.7012,9.982
18/04/2016,22.25,0.76,6.44,15.8263
19/04/2016,20.88333333,0.83,3.4776,14.9569
20/04/2016,19.42222222,0.9,3.1717,15.8263
21/04/2016,18.38333333,0.9,6.44,15.8263
22/04/2016,18.5,0.92,2.9463,14.168
23/04/2016,17.24444444,0.93,6.3112,14.9086
24/04/2016,17.29444444,0.93,6.2468,14.9086
25/04/2016,16.61111111,0.96,2.9624,9.9015
26/04/2016,18.8,0.93,4.5724,9.9015
27/04/2016,22.06666667,0.77,4.3148,9.9015
28/04/2016,22.80555556,0.74,8.1144,9.982
29/04/2016,25.07222222,0.64,4.508,9.982
30/04/2016,27.26666667,0.56,8.9355,9.982
1/05/2016,27.81111111,0.55,9.4346,11.0285
2/05/2016,28.95555556,0.46,7.6797,11.2056
3/05/2016,30.04444444,0.37,7.4543,9.982
4/05/2016,30.9,0.41,3.3327,10.3523
5/05/2016,30.11666667,0.37,1.1914,11.2056
6/05/2016,31.08333333,0.33,10.5294,9.982
7/05/2016,30.94444444,0.34,8.0178,10.3523
8/05/2016,29.04444444,0.43,7.5509,9.982
9/05/2016,28.89444444,0.41,4.4275,9.982
10/05/2016,27.25,0.51,4.6529,10.3523
11/05/2016,23.81666667,0.63,4.4919,9.982
12/05/2016,22.71111111,0.67,3.22,15.8263
13/05/2016,21.33333333,0.78,2.5277,14.9569
14/05/2016,19.44444444,0.87,3.22,15.8263
15/05/2016,18.89444444,0.9,3.22,15.8263
16/05/2016,18.46111111,0.88,5.5545,14.9569
17/05/2016,18.24444444,0.91,2.737,14.9086
18/05/2016,17.22222222,0.9,3.22,14.9086
19/05/2016,15.97777778,0.94,2.9463,14.0231
20/05/2016,17.82777778,0.97,1.4812,11.0446
21/05/2016,21.02222222,0.8,3.1234,9.9015
22/05/2016,24.56666667,0.64,1.0787,9.982
23/05/2016,27.06111111,0.49,4.5402,9.982
24/05/2016,27.75555556,0.47,10.8997,9.982
25/05/2016,29.61111111,0.42,10.4489,10.3523
26/05/2016,28.96111111,0.43,10.5777,9.982
27/05/2016,30,0.35,11.0446,9.982
28/05/2016,30.98333333,0.33,7.9373,10.3523
29/05/2016,31.93333333,0.31,12.3487,11.27
30/05/2016,29.97222222,0.37,14.8925,11.27
31/05/2016,27.27777778,0.51,10.1752,10.6743
1/06/2016,27.49444444,0.47,11.9462,11.27
2/06/2016,27.00555556,0.55,13.3308,11.27
3/06/2016,24.09444444,0.66,16.8567,11.3988
4/06/2016,22.17222222,0.74,11.0124,9.982
5/06/2016,21.59444444,0.76,10.8353,15.8263
6/06/2016,21.03888889,0.76,9.9176,14.9569
7/06/2016,20.41666667,0.74,13.5562,15.8263
8/06/2016,19.37222222,0.79,10.5294,15.8263
9/06/2016,18.02222222,0.95,2.898,15.3111
10/06/2016,17.77777778,0.9,6.2146,15.8263
11/06/2016,18.26666667,0.9,10.8836,15.8263
12/06/2016,17.16666667,0.93,6.3112,9.982
13/06/2016,17.71111111,0.97,10.7548,9.982
14/06/2016,19.86111111,0.84,12.3326,9.982
15/06/2016,21.92222222,0.75,10.7065,9.982
16/06/2016,23.77222222,0.63,7.8568,9.982
17/06/2016,25.92777778,0.59,5.1681,9.982
18/06/2016,26.15555556,0.59,9.8693,11.3988
19/06/2016,27.24444444,0.54,9.4507,11.2056
20/06/2016,28.81666667,0.44,11.0446,9.982
21/06/2016,29.82777778,0.41,10.787,10.3523
22/06/2016,30.95,0.36,12.5902,9.982
23/06/2016,30.97222222,0.36,14.007,11.2056
24/06/2016,30.57777778,0.36,13.4918,11.3988
25/06/2016,29.86111111,0.36,13.8621,11.27
26/06/2016,28.66111111,0.4,9.4829,11.2056
27/06/2016,22.99444444,0.7,20.1411,11.0768
28/06/2016,22.26666667,0.81,7.3255,11.27
